!CSV A.01.01
!Agilent Technologies,N5230C,MY49001835,A.09.33.09
!Agilent N5230C: A.09.33.09
!Date: Wednesday, March 19, 2014 01:10:47
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S41(DB),S41(DEG)
6259575358.4528,2.840461,-16.375647
6263910036.6789,2.570358,-17.925068
6268244714.905,2.9104803,-19.473694
6272579393.131,2.9179316,-20.984175
6276914071.3571,2.63065,-22.825544
6281248749.5832,3.1370394,-24.403505
6285583427.8093,3.0692456,-25.335798
6289918106.0353,2.6900947,-27.159056
6294252784.2614,2.9155173,-28.569233
6298587462.4875,2.9344621,-29.97098
6302922140.7136,2.6909578,-31.862314
6307256818.9396,2.8937602,-32.69574
6311591497.1657,3.0493681,-34.260372
6315926175.3918,2.8072152,-36.841919
6320260853.6179,3.0265529,-38.13633
6324595531.8439,2.9982357,-40.025814
6328930210.07,2.8779829,-40.837189
6333264888.2961,3.1669838,-42.740791
6337599566.5222,2.8737574,-43.432293
6341934244.7483,2.946558,-44.8046
6346268922.9743,3.065182,-46.85902
6350603601.2004,2.7811704,-47.960072
6354938279.4265,2.7933755,-49.584435
6359272957.6526,3.2131464,-51.362255
6363607635.8786,2.8971829,-52.887779
6367942314.1047,2.9792259,-53.992306
6372276992.3308,3.3388026,-56.25589
6376611670.5569,3.0777605,-58.149071
6380946348.7829,3.0670228,-59.803703
6385281027.009,3.1616595,-60.888554
6389615705.2351,2.8583729,-62.425568
6393950383.4612,2.814059,-63.8228
6398285061.6872,3.1965005,-65.295319
6402619739.9133,2.8645511,-66.510002
6406954418.1394,2.89623,-67.834419
6411289096.3655,3.1004112,-69.53801
6415623774.5915,2.912385,-71.229446
6419958452.8176,3.1732597,-72.919678
6424293131.0437,3.163852,-73.915695
6428627809.2698,3.1684902,-75.823975
6432962487.4958,3.2375042,-77.571869
6437297165.7219,3.2922544,-79.062538
6441631843.948,2.9873052,-80.022842
6445966522.1741,3.1168852,-82.464729
6450301200.4001,2.9645145,-83.488922
6454635878.6262,2.9699852,-84.935539
6458970556.8523,3.1338677,-86.939003
6463305235.0784,3.0123727,-88.646927
6467639913.3044,2.970613,-89.355934
6471974591.5305,3.1014934,-90.497078
6476309269.7566,3.1691151,-92.355721
6480643947.9827,2.8923352,-93.108414
6484978626.2087,3.1710873,-94.828186
6489313304.4348,3.2715764,-96.736862
6493647982.6609,3.0434849,-98.217003
6497982660.887,3.2264009,-100.51851
6502317339.113,3.1461401,-101.80451
6506652017.3391,2.9359457,-103.06968
6510986695.5652,3.1221044,-104.60493
6515321373.7913,3.1348665,-106.13613
6519656052.0173,3.0542314,-107.98093
6523990730.2434,3.1556215,-109.10399
6528325408.4695,3.117959,-111.13126
6532660086.6956,3.1290717,-112.19794
6536994764.9216,3.3012967,-113.56643
6541329443.1477,3.0094366,-114.62242
6545664121.3738,3.2666237,-116.69778
6549998799.5999,3.3412569,-117.57321
6554333477.8259,3.122653,-119.88351
6558668156.052,3.2252786,-121.02531
6563002834.2781,3.3579712,-123.23313
6567337512.5042,3.1710861,-124.48444
6571672190.7302,3.1914833,-125.54718
6576006868.9563,3.389154,-127.31937
6580341547.1824,3.0753918,-129.11421
6584676225.4085,3.1761482,-130.25964
6589010903.6345,3.2565677,-131.93376
6593345581.8606,3.1649177,-133.91457
6597680260.0867,3.2583659,-135.00365
6602014938.3128,3.3054395,-136.65257
6606349616.5388,3.2959294,-137.77397
6610684294.7649,3.2248127,-139.44124
6615018972.991,3.3138874,-141.29666
6619353651.2171,3.1780987,-142.6104
6623688329.4431,3.4607494,-144.30415
6628023007.6692,3.2653246,-145.71632
6632357685.8953,3.3697054,-147.31833
6636692364.1214,3.4821539,-148.59462
6641027042.3474,3.2342367,-150.02017
6645361720.5735,3.2248116,-151.91118
6649696398.7996,3.4217892,-153.32695
6654031077.0257,3.2471623,-154.86766
6658365755.2518,3.1873538,-156.25591
6662700433.4778,3.4666767,-157.55411
6667035111.7039,3.3792148,-159.23007
6671369789.93,3.3218837,-160.89919
6675704468.1561,3.32621,-162.56851
6680039146.3821,3.3657002,-164.01469
6684373824.6082,3.4045062,-165.31015
6688708502.8343,3.3686833,-167.11784
6693043181.0604,3.3960385,-168.70566
6697377859.2864,3.4314458,-170.18155
6701712537.5125,3.408267,-171.16101
6706047215.7386,3.3300052,-172.85991
6710381893.9647,3.3180556,-174.56244
6714716572.1907,3.3490193,-175.85326
6719051250.4168,3.2814381,-177.58104
6723385928.6429,3.5112505,-179.0163
6727720606.869,3.362417,179.33711
6732055285.095,3.4550519,177.93625
6736389963.3211,3.481195,176.2906
6740724641.5472,3.626874,174.3768
6745059319.7733,3.3671873,172.69951
6749393997.9993,3.528605,171.41177
6753728676.2254,3.6708593,170.04147
6758063354.4515,3.402823,168.30266
6762398032.6776,3.4312348,166.69194
6766732710.9036,3.3787365,165.30843
6771067389.1297,3.3869371,164.50378
6775402067.3558,3.4570487,162.53622
6779736745.5819,3.6101007,161.26001
6784071423.8079,3.5081098,159.82048
6788406102.034,3.550077,157.85612
6792740780.2601,3.6481578,156.91302
6797075458.4862,3.6191406,155.3223
6801410136.7122,3.6504571,153.33751
6805744814.9383,3.6566041,151.90419
6810079493.1644,3.6136758,150.01346
6814414171.3905,3.6230342,148.47354
6818748849.6165,3.5766871,147.26918
6823083527.8426,3.4385622,145.58073
6827418206.0687,3.5131905,144.03276
6831752884.2948,3.6132331,143.34779
6836087562.5208,3.4250381,141.40587
6840422240.7469,3.7154787,139.92392
6844756918.973,3.6542957,138.5573
6849091597.1991,3.6641836,136.76717
6853426275.4251,3.674058,135.0984
6857760953.6512,3.6915348,133.88121
6862095631.8773,3.5727608,132.53453
6866430310.1034,3.595252,130.47818
6870764988.3294,3.7174771,129.45865
6875099666.5555,3.4870434,127.86785
6879434344.7816,3.6487665,126.30394
6883769023.0077,3.6004438,124.77045
6888103701.2337,3.6043298,122.96459
6892438379.4598,3.5726874,121.55741
6896773057.6859,3.8308427,120.63581
6901107735.912,3.6169074,118.62753
6905442414.138,3.6627851,116.80463
6909777092.3641,3.5998759,115.58441
6914111770.5902,3.5163214,114.39442
6918446448.8163,3.7937186,112.65674
6922781127.0423,3.6320527,111.38785
6927115805.2684,3.7933378,109.62746
6931450483.4945,3.6835165,108.79991
6935785161.7206,3.7928588,106.79987
6940119839.9466,3.6037211,105.56785
6944454518.1727,3.7918274,104.11596
6948789196.3988,3.7524877,102.35774
6953123874.6249,3.6527598,101.42249
6957458552.851,3.9011056,99.402267
6961793231.077,3.6583626,98.126427
6966127909.3031,3.7565782,96.737305
6970462587.5292,3.8214011,94.924477
6974797265.7553,3.7123253,92.954895
6979131943.9813,3.6761777,91.587357
6983466622.2074,3.8003898,90.088974
6987801300.4335,3.7943256,88.692139
6992135978.6596,3.8190904,86.650223
6996470656.8856,3.802886,85.956146
7000805335.1117,3.6793802,84.726982
7005140013.3378,3.7697909,82.25663
7009474691.5639,3.8061965,81.023331
7013809369.7899,3.7744279,79.735703
7018144048.016,3.7200065,78.066956
7022478726.2421,3.8309648,76.606812
7026813404.4682,3.7269905,74.948677
7031148082.6942,3.8241088,73.776482
7035482760.9203,3.8423641,72.210976
7039817439.1464,3.7884128,70.234062
7044152117.3725,3.9201748,69.047264
7048486795.5985,3.9736788,67.581856
7052821473.8246,3.8500929,65.945534
7057156152.0507,3.8715405,64.655739
7061490830.2768,3.8851829,63.337635
7065825508.5028,3.7923374,61.999977
7070160186.7289,3.8077981,60.09169
7074494864.955,4.0173125,58.79726
7078829543.1811,3.8038058,56.92482
7083164221.4071,3.9438577,55.343327
7087498899.6332,3.8112888,53.984936
7091833577.8593,3.7963045,52.650845
7096168256.0854,3.8613513,51.208336
7100502934.3114,3.9293447,49.2859
7104837612.5375,4.06494,47.919113
7109172290.7636,3.9859092,46.218082
7113506968.9897,3.9254246,44.561073
7117841647.2157,4.0018754,43.062302
7122176325.4418,3.9564826,41.680824
7126511003.6679,3.8364103,40.6357
7130845681.894,3.991848,38.564198
7135180360.12,3.9367461,37.482037
7139515038.3461,3.8956597,35.69841
7143849716.5722,3.8508632,34.546059
7148184394.7983,3.9026163,32.510815
7152519073.0243,3.9624641,31.284412
7156853751.2504,3.9822834,29.508928
7161188429.4765,4.1678643,28.173492
7165523107.7026,4.0072799,27.237579
7169857785.9286,3.9892642,25.118971
7174192464.1547,3.9625633,23.687366
7178527142.3808,3.9182301,21.849178
7182861820.6069,3.9567885,20.665075
7187196498.8329,3.8673396,18.964668
7191531177.059,3.9907389,17.108053
7195865855.2851,3.9317448,15.572333
7200200533.5112,3.9686611,14.561518
7204535211.7372,3.9430666,13.159549
7208869889.9633,3.9743145,11.594327
7213204568.1894,3.9854238,9.8032703
7217539246.4155,3.9911137,8.5585947
7221873924.6415,4.0628719,7.2468796
7226208602.8676,3.9569306,5.7613602
7230543281.0937,4.0151534,4.0159278
7234877959.3198,3.9771547,2.4880769
7239212637.5458,4.0469275,0.42964366
7243547315.7719,3.974288,-1.1042285
7247881993.998,4.0674396,-2.5897708
7252216672.2241,4.1260209,-3.9919746
7256551350.4502,4.0855727,-5.4924154
7260886028.6762,4.0524721,-6.6571131
7265220706.9023,4.1062012,-8.1363192
7269555385.1284,4.0176406,-9.9046059
7273890063.3545,3.9594045,-11.389271
7278224741.5805,4.145546,-12.63411
7282559419.8066,3.9839289,-14.757452
7286894098.0327,4.0280218,-16.024448
7291228776.2588,4.0159574,-17.388624
7295563454.4848,3.9993052,-18.261177
7299898132.7109,4.0320239,-20.209658
7304232810.937,4.054111,-21.891687
7308567489.1631,4.1323175,-23.365004
7312902167.3891,4.0291581,-25.254839
7317236845.6152,4.1183777,-26.444111
7321571523.8413,4.0331759,-28.045862
7325906202.0674,4.1004615,-29.531389
7330240880.2934,4.0126157,-30.946833
7334575558.5195,4.0281501,-32.803497
7338910236.7456,4.1466331,-33.97813
7343244914.9717,3.9659815,-35.162437
7347579593.1977,4.0184455,-36.52412
7351914271.4238,4.1592059,-38.397152
7356248949.6499,4.1269312,-39.44912
7360583627.876,4.1506348,-41.318012
7364918306.102,4.2882318,-42.835358
7369252984.3281,4.1622481,-44.445168
7373587662.5542,4.1062055,-46.366077
7377922340.7803,4.1571755,-47.445389
7382257019.0063,4.0812359,-49.145058
7386591697.2324,4.0894971,-50.536343
7390926375.4585,4.0137515,-52.52726
7395261053.6846,4.1435256,-53.933216
7399595731.9106,4.1146297,-55.261608
7403930410.1367,4.0688143,-57.257317
7408265088.3628,4.0621066,-58.202911
7412599766.5889,4.1409097,-59.6078
7416934444.8149,4.1478257,-61.267521
7421269123.041,4.0246449,-62.851524
7425603801.2671,4.2139969,-64.152451
7429938479.4932,4.1458917,-65.883537
7434273157.7192,4.0950575,-67.234993
7438607835.9453,4.0873666,-68.681435
7442942514.1714,4.1703191,-70.754234
7447277192.3975,4.0494709,-72.005264
7451611870.6235,4.1082196,-73.182213
7455946548.8496,4.1336493,-74.768875
7460281227.0757,4.1036916,-76.696243
7464615905.3018,4.2798338,-77.948036
7468950583.5278,4.1990533,-79.185013
7473285261.7539,4.0825939,-81.120071
7477619939.98,4.1435843,-82.237495
7481954618.2061,4.2019286,-84.182693
7486289296.4321,4.1345568,-85.848541
7490623974.6582,4.1856804,-86.942924
7494958652.8843,4.1128764,-88.584953
7499293331.1104,4.0798731,-90.390999
7503628009.3364,4.2470374,-91.844856
7507962687.5625,4.1807475,-93.227135
7512297365.7886,4.2185063,-94.886604
7516632044.0147,4.3577299,-96.303177
7520966722.2407,4.2430525,-97.756645
7525301400.4668,4.1291637,-99.54351
7529636078.6929,4.2592421,-100.97118
7533970756.919,4.1948972,-102.50823
7538305435.145,4.0688653,-104.03838
7542640113.3711,4.367281,-105.2557
7546974791.5972,4.2151108,-106.88433
7551309469.8233,4.087326,-108.48766
7555644148.0493,4.2289834,-110.25794
7559978826.2754,4.2431216,-111.52531
7564313504.5015,4.2189503,-113.00723
7568648182.7276,4.2916045,-114.87004
7572982860.9537,4.3107314,-115.93081
7577317539.1797,4.1803594,-117.55196
7581652217.4058,4.3830004,-119.08148
7585986895.6319,4.2123613,-119.99383
7590321573.858,4.2767029,-121.94169
7594656252.084,4.3425775,-123.31641
7598990930.3101,4.3497729,-124.97986
7603325608.5362,4.3126497,-126.57158
7607660286.7623,4.3822074,-128.16269
7611994964.9883,4.2410045,-130.22125
7616329643.2144,4.3440475,-131.34322
7620664321.4405,4.4022837,-133.0437
7624998999.6666,4.3200369,-133.9061
7629333677.8926,4.4325705,-136.00999
7633668356.1187,4.3966393,-137.31514
7638003034.3448,4.3055468,-138.97534
7642337712.5709,4.3351836,-140.04712
7646672390.7969,4.3424964,-141.71156
7651007069.023,4.3212872,-143.16673
7655341747.2491,4.3609924,-144.74023
7659676425.4752,4.5196147,-145.91774
7664011103.7012,4.3419166,-147.66216
7668345781.9273,4.4241319,-149.3179
7672680460.1534,4.4458408,-150.76053
7677015138.3795,4.3838277,-152.62601
7681349816.6055,4.365984,-153.82809
7685684494.8316,4.38515,-155.71635
7690019173.0577,4.3750567,-157.46568
7694353851.2838,4.323493,-158.59685
7698688529.5098,4.3972797,-160.21455
7703023207.7359,4.2329173,-161.45216
7707357885.962,4.383976,-163.25526
7711692564.1881,4.3888144,-164.09688
7716027242.4141,4.3261967,-165.35806
7720361920.6402,4.4814186,-167.41408
7724696598.8663,4.3723321,-169.02742
7729031277.0924,4.3855209,-170.3988
7733365955.3184,4.4493017,-172.08064
7737700633.5445,4.4063864,-173.67903
7742035311.7706,4.3204045,-174.65994
7746369989.9967,4.4260187,-176.64064
7750704668.2227,4.3832655,-177.73112
7755039346.4488,4.3097658,-179.62598
7759374024.6749,4.3501701,178.96764
7763708702.901,4.3718328,177.60895
7768043381.127,4.3062282,176.3288
7772378059.3531,4.3116112,174.82657
7776712737.5792,4.5150814,173.03587
7781047415.8053,4.4066839,171.59306
7785382094.0313,4.4351473,170.08467
7789716772.2574,4.4051313,168.56987
7794051450.4835,4.4072628,166.91678
7798386128.7096,4.4007263,165.41017
7802720806.9356,4.4111428,164.56541
7807055485.1617,4.4872365,162.7296
7811390163.3878,4.4121752,161.24844
7815724841.6139,4.3975196,159.56168
7820059519.8399,4.4014549,158.27451
7824394198.066,4.4107122,156.65346
7828728876.2921,4.4474754,154.92653
7833063554.5182,4.4980707,153.45749
7837398232.7442,4.5527902,151.79057
7841732910.9703,4.5015783,150.70467
7846067589.1964,4.4071093,149.09409
7850402267.4225,4.5069833,147.77597
7854736945.6486,4.5548081,146.31752
7859071623.8746,4.4751759,144.73686
7863406302.1007,4.5790162,142.89444
7867740980.3268,4.5279908,141.52869
7872075658.5529,4.4721832,140.31876
7876410336.7789,4.4987702,138.80856
7880745015.005,4.5763435,137.06265
7885079693.2311,4.5462031,135.65935
7889414371.4572,4.5332036,134.22603
7893749049.6832,4.6205325,132.29236
7898083727.9093,4.5254436,131.22929
7902418406.1354,4.5720553,129.16246
7906753084.3615,4.5183644,128.22211
7911087762.5875,4.4975605,126.85899
7915422440.8136,4.5533743,124.77664
7919757119.0397,4.4406199,123.53797
7924091797.2658,4.5942764,122.29924
7928426475.4918,4.5600863,120.36983
7932761153.7179,4.5470662,118.81812
7937095831.944,4.5286732,117.52567
7941430510.1701,4.6283603,115.88975
7945765188.3961,4.5315781,114.4397
7950099866.6222,4.5519571,113.22009
7954434544.8483,4.6119809,111.63766
7958769223.0744,4.4304061,109.82718
7963103901.3004,4.624413,108.43041
7967438579.5265,4.5438213,106.97739
7971773257.7526,4.4891915,104.75412
7976107935.9787,4.5692477,104.13569
7980442614.2047,4.6267939,102.19547
7984777292.4308,4.5736284,101.07363
7989111970.6569,4.6456528,99.524551
7993446648.883,4.5628257,97.52317
7997781327.109,4.5404439,96.257576
8002116005.3351,4.6195502,94.630318
8006450683.5612,4.4589376,93.233925
8010785361.7873,4.539783,91.93293
8015120040.0133,4.554018,90.104393
8019454718.2394,4.5419378,88.693146
8023789396.4655,4.5206361,87.716667
8028124074.6916,4.6032734,85.859604
8032458752.9176,4.5682678,84.076424
8036793431.1437,4.5966902,82.784966
8041128109.3698,4.7919841,80.902542
8045462787.5959,4.5015941,79.737679
8049797465.8219,4.5812926,78.188179
8054132144.048,4.5832376,76.612732
8058466822.2741,4.490572,75.058914
8062801500.5002,4.5693698,73.506958
8067136178.7262,4.5957222,72.141937
8071470856.9523,4.5303907,70.517128
8075805535.1784,4.5774927,68.914162
8080140213.4045,4.6214685,67.574081
8084474891.6305,4.5848393,65.70047
8088809569.8566,4.6978464,64.665733
8093144248.0827,4.6775236,63.284565
8097478926.3088,4.6414814,61.122715
8101813604.5348,4.7172108,59.695698
8106148282.7609,4.6577606,58.129349
8110482960.987,4.5643883,56.830128
8114817639.2131,4.7095385,55.251831
8119152317.4391,4.6516776,53.866684
8123486995.6652,4.4940972,52.678497
8127821673.8913,4.7564898,50.980026
8132156352.1174,4.5468988,49.154072
8136491030.3434,4.562027,47.769081
8140825708.5695,4.6579638,46.326576
8145160386.7956,4.621284,45.006805
8149495065.0217,4.5924635,43.167061
8153829743.2477,4.7049661,41.299713
8158164421.4738,4.6961493,40.220264
8162499099.6999,4.6092339,38.679466
8166833777.926,4.7053442,37.14603
8171168456.1521,4.546288,35.776581
8175503134.3781,4.5991945,34.583733
8179837812.6042,4.6722994,32.585957
8184172490.8303,4.5750508,31.601137
8188507169.0564,4.7011409,29.659073
8192841847.2824,4.7250142,28.246542
8197176525.5085,4.6195087,27.166481
8201511203.7346,4.618247,25.172443
8205845881.9607,4.6983709,23.490747
8210180560.1867,4.5569878,21.985735
8214515238.4128,4.7208586,20.748741
8218849916.6389,4.6732631,19.240896
8223184594.865,4.5586219,17.685253
8227519273.091,4.6620245,16.017794
8231853951.3171,4.7392087,14.956586
8236188629.5432,4.6333308,13.102483
8240523307.7693,4.7086992,12.128304
8244857985.9953,4.8477917,10.196262
8249192664.2214,4.6408567,8.8444347
8253527342.4475,4.7145076,6.9542966
8257862020.6736,4.719492,5.6297264
8262196698.8996,4.6360068,3.9529409
8266531377.1257,4.6890321,2.5107503
8270866055.3518,4.6554394,1.0690683
8275200733.5779,4.6640153,-0.34202135
8279535411.8039,4.7085299,-1.8396714
8283870090.03,4.6893506,-3.4580851
8288204768.2561,4.652946,-5.0079336
8292539446.4822,4.7050753,-6.4535522
8296874124.7082,4.7542472,-7.9068227
8301208802.9343,4.6917176,-9.5831509
8305543481.1604,4.8114185,-10.870968
8309878159.3865,4.6902671,-12.897441
8314212837.6125,4.6718855,-14.15108
8318547515.8386,4.7926202,-15.782588
8322882194.0647,4.7041121,-17.0763
8327216872.2908,4.7150006,-18.334417
8331551550.5168,4.8027449,-19.859566
8335886228.7429,4.7360525,-21.869101
8340220906.969,4.7522817,-23.069782
8344555585.1951,4.8591475,-25.021933
8348890263.4211,4.8159666,-26.330385
8353224941.6472,4.8246436,-27.568487
8357559619.8733,4.7982087,-28.883299
8361894298.0994,4.8320551,-30.954731
8366228976.3254,4.7753172,-32.344135
8370563654.5515,4.780704,-33.951084
8374898332.7776,4.6581111,-35.395237
8379233011.0037,4.8051105,-36.969894
8383567689.2297,4.7860646,-38.305618
8387902367.4558,4.6729693,-39.877754
8392237045.6819,4.8617973,-41.402721
8396571723.908,4.8139219,-42.511791
8400906402.134,4.8004889,-44.241501
8405241080.3601,4.9630771,-45.554535
8409575758.5862,4.9143519,-47.684464
8413910436.8123,4.8776288,-48.863731
8418245115.0383,4.8876915,-50.730972
8422579793.2644,4.9206433,-52.279797
8426914471.4905,4.8284311,-53.803032
8431249149.7166,4.8803039,-55.16534
8435583827.9426,4.8435631,-56.831814
8439918506.1687,4.8644443,-58.05769
8444253184.3948,4.8279257,-59.766621
8448587862.6209,4.9353766,-61.177677
8452922540.8469,4.889164,-62.516899
8457257219.073,4.964354,-64.067101
8461591897.2991,4.9169197,-65.629776
8465926575.5252,4.9251752,-66.942757
8470261253.7513,4.9721727,-68.144257
8474595931.9773,4.9154801,-70.344391
8478930610.2034,4.9705119,-71.878265
8483265288.4295,4.9376817,-73.402992
8487599966.6556,4.8825178,-74.692749
8491934644.8816,4.9079094,-76.100189
8496269323.1077,4.9831138,-77.702049
8500604001.3338,4.973094,-79.431625
8504938679.5599,4.9594965,-80.781776
8509273357.7859,5.1165161,-82.345337
8513608036.012,4.9670691,-83.880768
8517942714.2381,5.0306802,-85.537445
8522277392.4642,5.0234399,-86.613815
8526612070.6902,5.0216389,-88.123466
8530946748.9163,5.0421009,-89.886841
8535281427.1424,5.0538573,-91.168968
8539616105.3685,5.0786653,-92.526016
8543950783.5945,5.0164986,-94.039955
8548285461.8206,5.094471,-95.920128
8552620140.0467,5.0398593,-97.139549
8556954818.2728,5.0853519,-98.401001
8561289496.4988,5.0106988,-100.07117
8565624174.7249,5.1164823,-101.53542
8569958852.951,5.1504011,-102.80011
8574293531.1771,5.0823321,-104.68446
8578628209.4031,5.0083013,-106.23419
8582962887.6292,5.0925064,-107.5724
8587297565.8553,5.1145639,-109.48528
8591632244.0814,5.0405221,-110.41752
8595966922.3074,5.1870275,-111.94016
8600301600.5335,5.0880527,-113.23907
8604636278.7596,5.1106997,-115.03986
8608970956.9857,5.1355309,-116.39008
8613305635.2117,5.1300025,-118.13914
8617640313.4378,5.1055303,-119.68333
8621974991.6639,5.0887046,-121.2056
8626309669.89,5.1982255,-122.49588
8630644348.116,5.0571818,-123.82845
8634979026.3421,5.152709,-125.90639
8639313704.5682,5.0573025,-127.1944
8643648382.7943,5.1687174,-128.73195
8647983061.0203,5.19698,-130.3324
8652317739.2464,5.120728,-131.77238
8656652417.4725,5.1742473,-133.35143
8660987095.6986,5.2325077,-135.08536
8665321773.9246,5.174159,-136.21762
8669656452.1507,5.1442351,-137.66602
8673991130.3768,5.1841431,-139.77052
8678325808.6029,5.0603309,-140.75047
8682660486.8289,5.1310406,-142.49417
8686995165.055,5.213479,-143.90974
8691329843.2811,5.0809889,-145.13681
8695664521.5072,5.0819726,-146.84717
8699999199.7332,5.2000608,-148.47424
8704333877.9593,5.1093836,-149.9668
8708668556.1854,5.1075659,-151.4469
8713003234.4115,5.2531514,-153.04979
8717337912.6375,5.1410475,-154.18312
8721672590.8636,5.1588011,-155.80914
8726007269.0897,5.1780806,-157.58057
8730341947.3158,5.0981913,-158.71979
8734676625.5418,5.1700797,-160.35713
8739011303.7679,5.1110144,-161.81789
8743345981.994,5.1820259,-163.63895
8747680660.2201,5.1884027,-164.9519
8752015338.4461,5.166801,-166.22017
8756350016.6722,5.110744,-168.04199
8760684694.8983,5.2210779,-169.17221
8765019373.1244,5.1964898,-170.83858
8769354051.3505,5.1043639,-172.52718
8773688729.5765,5.282373,-174.51582
8778023407.8026,5.1986198,-175.87466
8782358086.0287,5.1174169,-177.01497
8786692764.2548,5.1759887,-178.5309
8791027442.4808,5.1746635,179.78133
8795362120.7069,5.1286778,178.79959
8799696798.933,5.1942725,176.43655
8804031477.1591,5.1907797,175.07617
8808366155.3851,5.1534605,174.06256
8812700833.6112,5.2283998,172.52711
8817035511.8373,5.2099156,170.8011
8821370190.0634,5.1731267,169.24896
8825704868.2894,5.2004189,167.96556
8830039546.5155,5.2269373,166.0228
8834374224.7416,5.1599612,165.04054
8838708902.9677,5.1605649,163.37798
8843043581.1937,5.1499872,161.47354
8847378259.4198,5.1794405,160.13387
8851712937.6459,5.209178,158.52379
8856047615.872,5.1084027,157.27509
8860382294.098,5.207962,155.65382
8864716972.3241,5.1721692,153.96611
8869051650.5502,5.1442122,152.39258
8873386328.7763,5.1826167,150.95113
8877721007.0023,5.1978078,149.38885
8882055685.2284,5.1668124,148.24542
8886390363.4545,5.1196027,146.69598
8890725041.6806,5.2193351,145.09529
8895059719.9066,5.1311169,143.50011
8899394398.1327,5.2001753,141.79097
8903729076.3588,5.1592669,140.87854
8908063754.5849,5.2226443,138.77165
8912398432.8109,5.1352863,138.07222
8916733111.037,5.2747784,136.03282
8921067789.2631,5.2248707,134.30054
8925402467.4892,5.1943121,133.14204
8929737145.7152,5.1982279,131.45657
8934071823.9413,5.1404891,129.93922
8938406502.1674,5.1608772,128.54869
8942741180.3935,5.1309524,127.36306
8947075858.6195,5.2095671,125.50772
8951410536.8456,5.1940832,123.77641
8955745215.0717,5.1475911,122.45729
8960079893.2978,5.1822758,121.06352
8964414571.5238,5.1868176,119.57776
8968749249.7499,5.2299442,117.50452
8973083927.976,5.1795049,116.65881
8977418606.2021,5.3299479,115.30381
8981753284.4281,5.2003698,113.80724
8986087962.6542,5.2427649,111.81596
8990422640.8803,5.1875877,110.21377
8994757319.1064,5.2261009,109.00919
8999091997.3324,5.205008,107.52007
9003426675.5585,5.1866541,105.8313
9007761353.7846,5.2702866,104.48075
9012096032.0107,5.1846561,102.94479
9016430710.2367,5.217114,101.26762
9020765388.4628,5.2271566,99.933769
9025100066.6889,5.2733974,98.554008
9029434744.915,5.2042899,97.34774
9033769423.141,5.3160605,95.136414
9038104101.3671,5.2869101,94.169014
9042438779.5932,5.2781262,92.462143
9046773457.8193,5.2253218,90.661713
9051108136.0453,5.2371616,89.332939
9055442814.2714,5.2331891,88.006752
9059777492.4975,5.250525,86.265984
9064112170.7236,5.256032,84.485725
9068446848.9496,5.2680573,82.954292
9072781527.1757,5.3073087,81.726517
9077116205.4018,5.2565198,80.032715
9081450883.6279,5.2962995,78.416702
9085785561.854,5.2623935,77.255081
9090120240.08,5.2707248,76.091888
9094454918.3061,5.2563376,74.255959
9098789596.5322,5.2906609,72.640862
9103124274.7583,5.2082243,70.883522
9107458952.9843,5.2340441,69.705391
9111793631.2104,5.2387877,68.149101
9116128309.4365,5.2547479,66.793869
9120462987.6626,5.2703485,65.050598
9124797665.8886,5.3569803,63.610645
9129132344.1147,5.2388639,62.263542
9133467022.3408,5.3060427,60.644581
9137801700.5669,5.2956944,59.089867
9142136378.7929,5.2977266,57.947517
9146471057.019,5.270824,56.041416
9150805735.2451,5.3122211,54.556892
9155140413.4712,5.2936382,52.78331
9159475091.6972,5.2844787,51.397865
9163809769.9233,5.2816339,49.982552
9168144448.1494,5.3328376,48.556347
9172479126.3755,5.2839327,47.067616
9176813804.6015,5.2749538,45.262836
9181148482.8276,5.3290858,44.16449
9185483161.0537,5.3686681,42.845509
9189817839.2798,5.3177724,41.047386
9194152517.5058,5.3174515,39.77747
9198487195.7319,5.3403659,38.082188
9202821873.958,5.3623557,36.218235
9207156552.1841,5.256865,34.732273
9211491230.4101,5.3444834,33.651108
9215825908.6362,5.3507619,32.437328
9220160586.8623,5.4080667,30.399752
9224495265.0884,5.2613111,29.074942
9228829943.3144,5.3426743,27.36471
9233164621.5405,5.3905511,26.052776
9237499299.7666,5.3240838,24.574997
9241833977.9927,5.4109387,22.992718
9246168656.2187,5.3791819,21.273485
9250503334.4448,5.3272905,19.998959
9254838012.6709,5.3144403,18.208523
9259172690.897,5.4374728,17.072969
9263507369.123,5.3532653,15.057994
9267842047.3491,5.3290772,13.738641
9272176725.5752,5.4165621,12.458659
9276511403.8013,5.3432455,11.046974
9280846082.0273,5.3501587,8.937397
9285180760.2534,5.4095578,7.7423296
9289515438.4795,5.4913096,6.2366657
9293850116.7056,5.4276023,4.2182021
9298184794.9316,5.5032582,3.1279953
9302519473.1577,5.4276619,1.6805561
9306854151.3838,5.3728933,0.034470554
9311188829.6099,5.3919396,-1.4536918
9315523507.8359,5.3877006,-2.9307828
9319858186.062,5.4247365,-4.9644532
9324192864.2881,5.4360275,-5.8653674
9328527542.5142,5.4421425,-7.1890321
9332862220.7402,5.4719791,-9.1386671
9337196898.9663,5.5615611,-10.463143
9341531577.1924,5.4878993,-11.99973
9345866255.4185,5.4915981,-13.612693
9350200933.6445,5.593987,-14.870106
9354535611.8706,5.4779296,-16.698004
9358870290.0967,5.5911322,-18.030382
